experiment_dir,source_file,source_name,plate_id,time_hr,read_datetime,actual_temperature,excitation_emission,row_id,col_id,well_id,sample_label,treatment,shell_color,treatment_group,size_mm,weight_mg,family_id_group,sample_id_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,area_cm2_measurement,is_blank,exclude_from_analysis,exclude_reason,layout_status,duplicate_timepoint,value,delta_value,mean_blank_value,normalized_value,value_initial,meas_norm_area_mm2_measurement,paper_metabolism_area_mm2_measurement,meas_norm_area_cm2_measurement,paper_metabolism_area_cm2_measurement
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.0.txt,plate-K-T0.0.txt,k,0,2026-04-01T07:38:44Z,23.1,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,205,0,205,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.5.txt,plate-K-T0.5.txt,k,0.5,2026-04-01T08:10:41Z,24,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,204,-1,204,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.0.txt,plate-K-T1.0.txt,k,1,2026-04-01T08:41:50Z,24.7,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,205,1,205,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.5.txt,plate-K-T1.5.txt,k,1.5,2026-04-01T09:15:06Z,25.3,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,206,1,206,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.0.txt,plate-K-T2.0.txt,k,2,2026-04-01T09:45:55Z,25.5,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,208,2,208,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.5.txt,plate-K-T2.5.txt,k,2.5,2026-04-01T10:19:22Z,25.7,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,213,5,213,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.0.txt,plate-K-T3.0.txt,k,3,2026-04-01T11:27:59Z,26.2,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,217,4,217,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.5.txt,plate-K-T3.5.txt,k,3.5,2026-04-01T12:02:29Z,26.4,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,218,1,218,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T4.0.txt,plate-K-T4.0.txt,k,4,2026-04-01T12:33:43Z,26.4,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,222,4,222,1,NA,NA,NA,NA,NA
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.0.txt,plate-K-T0.0.txt,k,0,2026-04-01T07:38:44Z,23.1,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,340,0,205,1.6585365853658536,340,NA,NA,255.25525525525524,0.7507507507507507
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.5.txt,plate-K-T0.5.txt,k,0.5,2026-04-01T08:10:41Z,24,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,1015,675,204,4.9754901960784315,340,NA,NA,762.012012012012,2.2412118000353294
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.0.txt,plate-K-T1.0.txt,k,1,2026-04-01T08:41:50Z,24.7,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,2539,1524,205,12.385365853658536,340,NA,NA,1906.1561561561562,5.606341635753401
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.5.txt,plate-K-T1.5.txt,k,1.5,2026-04-01T09:15:06Z,25.3,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,4264,1725,206,20.699029126213592,340,NA,NA,3201.201201201201,9.415297650591768
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.0.txt,plate-K-T2.0.txt,k,2,2026-04-01T09:45:55Z,25.5,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,5638,1374,208,27.10576923076923,340,NA,NA,4232.732732732732,12.449213919802155
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.5.txt,plate-K-T2.5.txt,k,2.5,2026-04-01T10:19:22Z,25.7,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,6856,1218,213,32.18779342723005,340,NA,NA,5147.147147147147,15.13866807984455
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.0.txt,plate-K-T3.0.txt,k,3,2026-04-01T11:27:59Z,26.2,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,9098,2242,217,41.92626728110599,340,NA,NA,6830.33033033033,20.089206853912735
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.5.txt,plate-K-T3.5.txt,k,3.5,2026-04-01T12:02:29Z,26.4,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,9691,593,218,44.45412844036697,340,NA,NA,7275.525525525525,21.39860448683978
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T4.0.txt,plate-K-T4.0.txt,k,4,2026-04-01T12:33:43Z,26.4,"528/20,528/20",C,2,C2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,58,NA,NA,NA,NA,1.332,FALSE,FALSE,NA,parsed_table,FALSE,10224,533,222,46.054054054054056,340,NA,NA,7675.675675675675,22.57551669316375
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.0.txt,plate-K-T0.0.txt,k,0,2026-04-01T07:38:44Z,23.1,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,341,0,205,1.6634146341463414,341,NA,NA,367.85329018338723,1.0787486515641855
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.5.txt,plate-K-T0.5.txt,k,0.5,2026-04-01T08:10:41Z,24,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,931,590,204,4.563725490196078,341,NA,NA,1004.3149946062567,2.945205262774946
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.0.txt,plate-K-T1.0.txt,k,1,2026-04-01T08:41:50Z,24.7,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,1795,864,205,8.75609756097561,341,NA,NA,1936.353829557713,5.678456978175111
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.5.txt,plate-K-T1.5.txt,k,1.5,2026-04-01T09:15:06Z,25.3,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,2584,789,206,12.54368932038835,341,NA,NA,2787.4865156418555,8.17444725994679
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.0.txt,plate-K-T2.0.txt,k,2,2026-04-01T09:45:55Z,25.5,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,3368,784,208,16.192307692307693,341,NA,NA,3633.225458468177,10.654620112809903
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.5.txt,plate-K-T2.5.txt,k,2.5,2026-04-01T10:19:22Z,25.7,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,3947,579,213,18.530516431924884,341,NA,NA,4257.82092772384,12.486278380421817
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.0.txt,plate-K-T3.0.txt,k,3,2026-04-01T11:27:59Z,26.2,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,5913,1966,217,27.24884792626728,341,NA,NA,6378.640776699029,18.70569142726988
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.5.txt,plate-K-T3.5.txt,k,3.5,2026-04-01T12:02:29Z,26.4,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,6529,616,218,29.94954128440367,341,NA,NA,7043.149946062567,20.654398668805182
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T4.0.txt,plate-K-T4.0.txt,k,4,2026-04-01T12:33:43Z,26.4,"528/20,528/20",C,3,C3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,59,NA,NA,NA,NA,0.927,FALSE,FALSE,NA,parsed_table,FALSE,6747,218,222,30.39189189189189,341,NA,NA,7278.317152103559,21.34403856921865
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.0.txt,plate-K-T0.0.txt,k,0,2026-04-01T07:38:44Z,23.1,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,351,0,205,1.7121951219512195,351,NA,NA,291.5282392026578,0.8305647840531561
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T0.5.txt,plate-K-T0.5.txt,k,0.5,2026-04-01T08:10:41Z,24,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,2369,2018,204,11.612745098039216,351,NA,NA,1967.607973421927,5.605720721999791
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.0.txt,plate-K-T1.0.txt,k,1,2026-04-01T08:41:50Z,24.7,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,5034,2665,205,24.55609756097561,351,NA,NA,4181.063122923588,11.911860749070053
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T1.5.txt,plate-K-T1.5.txt,k,1.5,2026-04-01T09:15:06Z,25.3,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,10008,4974,206,48.58252427184466,351,NA,NA,8312.292358803987,23.681744611977173
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.0.txt,plate-K-T2.0.txt,k,2,2026-04-01T09:45:55Z,25.5,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,10886,878,208,52.33653846153846,351,NA,NA,9041.528239202658,25.759339712828083
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T2.5.txt,plate-K-T2.5.txt,k,2.5,2026-04-01T10:19:22Z,25.7,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,10325,-561,213,48.47417840375587,351,NA,NA,8575.581395348838,24.431855827204664
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.0.txt,plate-K-T3.0.txt,k,3,2026-04-01T11:27:59Z,26.2,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,9564,-761,217,44.07373271889401,351,NA,NA,7943.5215946843855,22.631115654371467
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T3.5.txt,plate-K-T3.5.txt,k,3.5,2026-04-01T12:02:29Z,26.4,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,9717,153,218,44.57339449541284,351,NA,NA,8070.598006644518,22.993156714086947
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-K-T4.0.txt,plate-K-T4.0.txt,k,4,2026-04-01T12:33:43Z,26.4,"528/20,528/20",C,4,C4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,60,NA,NA,NA,NA,1.204,FALSE,FALSE,NA,parsed_table,FALSE,9684,-33,222,43.62162162162162,351,NA,NA,8043.189368770764,22.915069426697336
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.0.txt,plate-L-T0.0.txt,l,0,2026-04-01T07:39:30Z,23.1,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,282,0,205,1.3756097560975609,282,NA,NA,307.8602620087336,1.0917030567685588
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.5.txt,plate-L-T0.5.txt,l,0.5,2026-04-01T08:11:52Z,24,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,1905,1623,199,9.57286432160804,282,NA,NA,2079.6943231441046,7.374802564340797
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.0.txt,plate-L-T1.0.txt,l,1,2026-04-01T08:43:18Z,24.7,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,4624,2719,197,23.472081218274113,282,NA,NA,5048.034934497817,17.900833101056087
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.5.txt,plate-L-T1.5.txt,l,1.5,2026-04-01T09:16:22Z,25.3,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,6529,1905,195,33.48205128205128,282,NA,NA,7127.729257641921,25.275635665396884
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.0.txt,plate-L-T2.0.txt,l,2,2026-04-01T09:47:00Z,25.6,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,7695,1166,196,39.26020408163265,282,NA,NA,8400.655021834062,29.7895568150144
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.5.txt,plate-L-T2.5.txt,l,2.5,2026-04-01T10:21:44Z,25.8,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,8897,1202,197,45.16243654822335,282,NA,NA,9712.882096069869,34.4428443123045
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.0.txt,plate-L-T3.0.txt,l,3,2026-04-01T11:29:28Z,26.2,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,10449,1552,198,52.77272727272727,282,NA,NA,11407.205240174671,40.45108241196692
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.5.txt,plate-L-T3.5.txt,l,3.5,2026-04-01T12:03:47Z,26.4,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,10562,113,198,53.343434343434346,282,NA,NA,11530.56768558952,40.888537892161416
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T4.0.txt,plate-L-T4.0.txt,l,4,2026-04-01T12:34:38Z,26.4,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,61,NA,NA,NA,NA,0.916,FALSE,FALSE,NA,parsed_table,FALSE,10668,106,198,53.878787878787875,282,NA,NA,11646.288209606986,41.298894360308466
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.0.txt,plate-L-T0.0.txt,l,0,2026-04-01T07:39:30Z,23.1,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,330,0,205,1.6097560975609757,330,NA,NA,255.22041763341068,0.7733952049497294
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.5.txt,plate-L-T0.5.txt,l,0.5,2026-04-01T08:11:52Z,24,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,1248,918,199,6.271356783919598,330,NA,NA,965.1972157772623,2.9248400478098855
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.0.txt,plate-L-T1.0.txt,l,1,2026-04-01T08:43:18Z,24.7,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,2595,1347,197,13.17258883248731,330,NA,NA,2006.9605568445477,6.08169865710469
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.5.txt,plate-L-T1.5.txt,l,1.5,2026-04-01T09:16:22Z,25.3,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,4443,1848,195,22.784615384615385,330,NA,NA,3436.1948955916473,10.412711804823173
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.0.txt,plate-L-T2.0.txt,l,2,2026-04-01T09:47:00Z,25.6,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,5531,1088,196,28.21938775510204,330,NA,NA,4277.648878576953,12.962572359324101
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T2.5.txt,plate-L-T2.5.txt,l,2.5,2026-04-01T10:21:44Z,25.8,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,6837,1306,197,34.70558375634518,330,NA,NA,5287.703016241299,16.023342473458484
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.0.txt,plate-L-T3.0.txt,l,3,2026-04-01T11:29:28Z,26.2,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,9385,2548,198,47.398989898989896,330,NA,NA,7258.31399845321,21.994890904403665
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T3.5.txt,plate-L-T3.5.txt,l,3.5,2026-04-01T12:03:47Z,26.4,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,9898,513,198,49.98989898989899,330,NA,NA,7655.065738592421,23.197168904825517
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T4.0.txt,plate-L-T4.0.txt,l,4,2026-04-01T12:34:38Z,26.4,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,62,NA,NA,NA,NA,1.293,FALSE,FALSE,NA,parsed_table,FALSE,10240,342,198,51.717171717171716,330,NA,NA,7919.566898685229,23.99868757177342
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.0.txt,plate-L-T0.0.txt,l,0,2026-04-01T07:39:30Z,23.1,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,63,NA,NA,NA,NA,0.937,FALSE,FALSE,NA,parsed_table,FALSE,301,0,205,1.4682926829268292,301,NA,NA,321.23799359658483,1.0672358591248665
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T0.5.txt,plate-L-T0.5.txt,l,0.5,2026-04-01T08:11:52Z,24,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,63,NA,NA,NA,NA,0.937,FALSE,FALSE,NA,parsed_table,FALSE,842,541,199,4.231155778894473,301,NA,NA,898.6125933831377,2.985423898282849
20260401-clam-36C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260401-clam-36C-C-vs-S/plate-L-T1.0.txt,plate-L-T1.0.txt,l,1,2026-04-01T08:43:18Z,24.7,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,63,NA,NA,NA,NA,0.937,FALSE,FALSE,NA,parsed_table,FALSE,1511,669,197,7.67005076142132,301,NA,NA,1612.5933831376733,5.35745310012516
